report,vars,plot,label,label_short,sets,type
rpt_ubb_fz_p1,A315ub,A3d,Rhythmisierende Elemente eingesetzt,Rhythmisierende Elemente eingesetzt,set15,ubb
rpt_ubb_p1,A41,A4,"<strong><span style=""font-size:16px;"">A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.</span></strong>",A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.,set04,ubb
rpt_ubb_gs_p1,A41,A4,"<strong><span style=""font-size:16px;"">A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.</span></strong>",A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.,set04,ubb
rpt_ubb_ms_p1,A41,A4,"<strong><span style=""font-size:16px;"">A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.</span></strong>",A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.,set04,ubb
rpt_ubb_fz_p1,A41,A4,"<strong><span style=""font-size:16px;"">A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.</span></strong>",A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.,set04,ubb
rpt_ubb_fb_p1,A41,A4,"<strong><span style=""font-size:16px;"">A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.</span></strong>",A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.,set04,ubb
rpt_ubb_gm_p1,A41,A4,"<strong><span style=""font-size:16px;"">A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.</span></strong>",A4.1 Beiträge der Schülerinnen und Schüler werden in den Unterricht einbezogen.,set04,ubb
rpt_ubb_p1,A411,A4a,NA,A4.1.1 Die LK geht wertschätzend mit Schülerbeiträgen um.,set05,ubb
rpt_ubb_gs_p1,A411,A4a,NA,A4.1.1 Die LK geht wertschätzend mit Schülerbeiträgen um.,set05,ubb
rpt_ubb_ms_p1,A411,A4a,NA,A4.1.1 Die LK geht wertschätzend mit Schülerbeiträgen um.,set05,ubb
rpt_ubb_fz_p1,A411,A4a,NA,A4.1.1 Die LK geht wertschätzend mit Schülerbeiträgen um.,set05,ubb
rpt_ubb_fb_p1,A411,A4a,NA,A4.1.1 Die LK geht wertschätzend mit Schülerbeiträgen um.,set05,ubb
rpt_ubb_gm_p1,A411,A4a,NA,A4.1.1 Die LK geht wertschätzend mit Schülerbeiträgen um.,set05,ubb
rpt_ubb_p1,A412,A4a,NA,A4.1.2 ... aktive Rolle der SuS im Unterrichtsverlauf,set05,ubb
rpt_ubb_gs_p1,A412,A4a,NA,A4.1.2 ... aktive Rolle der SuS im Unterrichtsverlauf,set05,ubb
rpt_ubb_ms_p1,A412,A4a,NA,A4.1.2 ... aktive Rolle der SuS im Unterrichtsverlauf,set05,ubb
rpt_ubb_fz_p1,A412,A4a,NA,A4.1.2 ... aktive Rolle der SuS im Unterrichtsverlauf,set05,ubb
rpt_ubb_fb_p1,A412,A4a,NA,A4.1.2 ... aktive Rolle der SuS im Unterrichtsverlauf,set05,ubb
rpt_ubb_gm_p1,A412,A4a,NA,A4.1.2 ... aktive Rolle der SuS im Unterrichtsverlauf,set05,ubb
rpt_ubb_p1,A413,A4a,NA,A4.1.3 LK reagiert flexibel auf die Anregungen und Bedürfnisse der SuS.,set05,ubb
rpt_ubb_gs_p1,A413,A4a,NA,A4.1.3 LK reagiert flexibel auf die Anregungen und Bedürfnisse der SuS.,set05,ubb
rpt_ubb_ms_p1,A413,A4a,NA,A4.1.3 LK reagiert flexibel auf die Anregungen und Bedürfnisse der SuS.,set05,ubb
rpt_ubb_fz_p1,A413,A4a,NA,A4.1.3 LK reagiert flexibel auf die Anregungen und Bedürfnisse der SuS.,set05,ubb
rpt_ubb_fb_p1,A413,A4a,NA,A4.1.3 LK reagiert flexibel auf die Anregungen und Bedürfnisse der SuS.,set05,ubb
rpt_ubb_gm_p1,A413,A4a,NA,A4.1.3 LK reagiert flexibel auf die Anregungen und Bedürfnisse der SuS.,set05,ubb
rpt_ubb_gm_p1,A414W142,W14a,"Die LK nutzt die Heterogenität der SuS zur Gestaltung des Unterrichts. <span style=""font-size:9px;"">A4.1.4_W1.4.2</span>",W1.4.2  LK nutzt die Heterogenität der SuS zur Gestaltung des Unterrichts.,set16,ubb
rpt_ubb_p1,A414W142,W14a,"Die LK nutzt die Heterogenität der SuS zur Gestaltung des Unterrichts. <span style=""font-size:9px;"">A4.1.4_W1.4.2</span>",W1.4.2  LK nutzt  Heterogenität d. SuS zur Gestaltung des Unterrichts,set16,ubb
rpt_ubb_gs_p1,A414W142,W14a,"Die LK nutzt die Heterogenität der SuS zur Gestaltung des Unterrichts. <span style=""font-size:9px;"">A4.1.4_W1.4.2</span>",W1.4.2  LK nutzt  Heterogenität d. SuS zur Gestaltung des Unterrichts,set16,ubb
rpt_ubb_ms_p1,A414W142,W14a,"Die LK nutzt die Heterogenität der SuS zur Gestaltung des Unterrichts. <span style=""font-size:9px;"">A4.1.4_W1.4.2</span>",W1.4.2  LK nutzt  Heterogenität d. SuS zur Gestaltung des Unterrichts,set16,ubb
rpt_ubb_fz_p1,A414W142,W14a,"Die LK nutzt die Heterogenität der SuS zur Gestaltung des Unterrichts. <span style=""font-size:9px;"">A4.1.4_W1.4.2</span>",W1.4.2  LK nutzt  Heterogenität d. SuS zur Gestaltung des Unterrichts,set16,ubb
rpt_ubb_fb_p1,A414W142,W14a,"Die LK nutzt die Heterogenität der SuS zur Gestaltung des Unterrichts. <span style=""font-size:9px;"">A4.1.4_W1.4.2</span>",W1.4.2  LK nutzt  Heterogenität d. SuS zur Gestaltung des Unterrichts,set16,ubb
rpt_ubb_gs_p1,A42,A4,"<span style=""font-size:16px;""><strong>A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.</strong></span>",A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.,set04,ubb
rpt_ubb_p1,A42,A4,"<span style=""font-size:16px;""><strong>A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.</strong></span>",A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.,set04,ubb
rpt_ubb_ms_p1,A42,A4,"<span style=""font-size:16px;""><strong>A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.</strong></span>",A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.,set04,ubb
rpt_ubb_fz_p1,A42,A4,"<span style=""font-size:16px;""><strong>A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.</strong></span>",A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.,set04,ubb
rpt_ubb_fb_p1,A42,A4,"<span style=""font-size:16px;""><strong>A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.</strong></span>",A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.,set04,ubb
rpt_ubb_gm_p1,A42,A4,"<span style=""font-size:16px;""><strong>A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.</strong></span>",A4.2 Alltags- und Anwendungsbezug sind Elemente des Unterrichts.,set04,ubb
rpt_ubb_ms_p1,A421,A4b,A4.2.1 Die LK thematisiert die Nützlichkeit und Relevanz der Unterrichtsinhalte.,A4.2.1 Nützlichkeit und Relevanz der Unterrichtsinhalte thematisiert,set16,ubb
rpt_ubb_gs_p1,A421,A4b,A4.2.1 Die LK thematisiert die Nützlichkeit und Relevanz der Unterrichtsinhalte.,A4.2.1 Nützlichkeit und Relevanz der Unterrichtsinhalte thematisiert,set16,ubb
rpt_ubb_fb_p1,A421,A4b,A4.2.1 Die LK thematisiert die Nützlichkeit und Relevanz der Unterrichtsinhalte.,A4.2.1 Nützlichkeit und Relevanz der Unterrichtsinhalte thematisiert,set16,ubb
rpt_ubb_p1,A421,A4b,A4.2.1 Die LK thematisiert die Nützlichkeit und Relevanz der Unterrichtsinhalte.,A4.2.1 Nützlichkeit und Relevanz der Unterrichtsinhalte thematisiert,set16,ubb
rpt_ubb_fz_p1,A421,A4b,A4.2.1 Die LK thematisiert die Nützlichkeit und Relevanz der Unterrichtsinhalte.,A4.2.1 Nützlichkeit und Relevanz der Unterrichtsinhalte thematisiert,set16,ubb
rpt_ubb_gm_p1,A421,A4b,A4.2.1 Die LK thematisiert die Nützlichkeit und Relevanz der Unterrichtsinhalte.,A4.2.1 Nützlichkeit und Relevanz der Unterrichtsinhalte thematisiert,set16,ubb
rpt_ubb_fz_p1,A422,A4b,A4.2.2a Die von der LK ausgewählten Inhalte und Lernaufgaben haben einen Bezug zur Lebens- oder Berufswirklichkeit.,A4.2.2b Inhalte und Lernaufgaben haben einen Handlungsbezug.,set16,ubb
rpt_ubb_gm_p1,A422,A4b,NA,A4.2.2 Inhalte und Lernaufgaben haben einen Handlungsbezug.,set16,ubb
rpt_ubb_ms_p1,A422ms,A4b,A4.2.2a Die von der LK ausgewählten Inhalte und Lernaufgaben haben einen Bezug zur Lebens- oder Berufswirklichkeit.,A4.2.2a Inhalte und Lernaufgaben mit Bezug zur Lebens- o. Berufswirklichkeit,set16,ubb
rpt_ubb_fb_p1,A422ms,A4b,A4.2.2a Die von der LK ausgewählten Inhalte und Lernaufgaben haben einen Bezug zur Lebens- oder Berufswirklichkeit.,A4.2.2a Inhalte und Lernaufgaben mit Bezug zur Lebens- o. Berufswirklichkeit,set16,ubb
rpt_ubb_p1,A422ms,A4b,A4.2.2a Die von der LK ausgewählten Inhalte und Lernaufgaben haben einen Bezug zur Lebens- oder Berufswirklichkeit.,A4.2.2a Inhalte und Lernaufgaben mit Bezug zur Lebens- o. Berufswirklichkeit,set16,ubb
rpt_ubb_gs_p1,A422gs,A4b,A4.2.2a Die von der LK ausgewählten Inhalte und Lernaufgaben haben einen Bezug zur Lebens- oder Berufswirklichkeit.,A4.2.2a Inhalte und Lernaufgaben mit Bezug zur Lebenswelt,set16,ubb
rpt_ubb_ms_p1,A422,A4b,A4.2.2b 	Die von der Lehrkraft präsentierten Inhalte und Lernaufgaben haben einen Handlungsbezug,A4.2.2b Inhalte und Lernaufgaben haben einen Handlungsbezug.,set16,ubb
rpt_ubb_gs_p1,A422,A4b,A4.2.2b 	Die von der Lehrkraft präsentierten Inhalte und Lernaufgaben haben einen Handlungsbezug,A4.2.2b Inhalte und Lernaufgaben haben einen Handlungsbezug.,set16,ubb
rpt_ubb_fb_p1,A422,A4b,A4.2.2b 	Die von der Lehrkraft präsentierten Inhalte und Lernaufgaben haben einen Handlungsbezug,A4.2.2b Inhalte und Lernaufgaben haben einen Handlungsbezug.,set16,ubb
rpt_ubb_p1,A422,A4b,A4.2.2b 	Die von der Lehrkraft präsentierten Inhalte und Lernaufgaben haben einen Handlungsbezug,A4.2.2b Inhalte und Lernaufgaben haben einen Handlungsbezug.,set16,ubb
rpt_ubb_fz_p1,A422gs,A4b,NA,A4.2.2 GS_Inhalte und Lernaufgaben mit Bezug zur Lebenswelt,set16,ubb
rpt_ubb_gm_p1,A422gs,A4b,NA,A4.2.2 GS_Inhalte und Lernaufgaben mit Bezug zur Lebenswelt,set16,ubb
rpt_ubb_fz_p1,A422ms,A4b,NA,A4.2.2 MS_Inhalte und Lernaufgaben mit Bezug zur Lebens- oder Berufswirklichkeit,set16,ubb
rpt_ubb_gm_p1,A422ms,A4b,NA,A4.2.2 MS_Inhalte und Lernaufgaben mit Bezug zur Lebens- oder Berufswirklichkeit,set16,ubb
rpt_ubb_gs_p1,A43,A4,"<strong><span style=""font-size:16px;"">A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.</span></strong>",A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.,set04,ubb
rpt_ubb_p1,A43,A4,"<strong><span style=""font-size:16px;"">A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.</span></strong>",A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.,set04,ubb
rpt_ubb_ms_p1,A43,A4,"<strong><span style=""font-size:16px;"">A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.</span></strong>",A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.,set04,ubb
rpt_ubb_fz_p1,A43,A4,"<strong><span style=""font-size:16px;"">A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.</span></strong>",A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.,set04,ubb
rpt_ubb_fb_p1,A43,A4,"<strong><span style=""font-size:16px;"">A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.</span></strong>",A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.,set04,ubb
rpt_ubb_gm_p1,A43,A4,"<strong><span style=""font-size:16px;"">A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.</span></strong>",A4.3 Der Unterricht ermöglicht das Erleben eigener Kompetenz.,set04,ubb
rpt_ubb_gs_p1,A431a,A4c,NA,A4.3.1a 	 LK ermutigt SuS z. Überwinden von Schwierigk. u. Ausbau d. Stärken.,set05,ubb
rpt_ubb_fb_p1,A431a,A4c,NA,A4.3.1a 	 LK ermutigt SuS z. Überwinden von Schwierigk. u. Ausbau d. Stärken.,set05,ubb
rpt_ubb_p1,A431a,A4c,NA,A4.3.1a 	 LK ermutigt SuS z. Überwinden von Schwierigkeiten,set05,ubb
rpt_ubb_fz_p1,A431a,A4c,NA,A4.3.1a 	 LK ermutigt SuS z. Überwinden von Schwierigkeiten,set05,ubb
rpt_ubb_ms_p1,A431a,A4c,NA,A4.3.1a 	 LK ermutigt SuS z. Überwinden von Schwierigkeiten,set05,ubb
rpt_ubb_gm_p1,A431a,A4c,NA,A4.3.1a 	 LK ermutigt SuS z. Überwinden von Schwierigk. (GS_ u. z. Ausbau ihrer Stärken],set05,ubb
rpt_ubb_fb_p1,A431b,A4c,NA,A4.3.1b Mitwirken bei komplexen Kommunikationssituationen,set05,ubb
rpt_ubb_p1,A431b,A4c,NA,"A4.3.1b SuS haben Gelegenheit, sich differenziert zu äußern.",set05,ubb
rpt_ubb_gs_p1,A431b,A4c,NA,"A4.3.1b SuS haben Gelegenheit, sich präzise und themenbez. zu äußern.",set05,ubb
rpt_ubb_ms_p1,A431b,A4c,NA,"A4.3.1b SuS haben Gelegenheit, sich präzise und themenbez. zu äußern.",set05,ubb
rpt_ubb_fz_p1,A431b,A4c,NA,"A4.3.1b SuS haben Gelegenheit, sich präzise und themenbez. zu äußern.",set05,ubb
rpt_ubb_gm_p1,A431b,A4c,NA,"A4.3.1b SuS haben Gelegenheit, sich präzise und themenbez. zu äußern.",set05,ubb
rpt_ubb_gs_p1,A432,A4c,NA,A4.3.2 Fehler werden als Lerngelegenheit behandelt.,set05,ubb
rpt_ubb_p1,A432,A4c,NA,A4.3.2 Fehler werden als Lerngelegenheit behandelt.,set05,ubb
rpt_ubb_ms_p1,A432,A4c,NA,A4.3.2 Fehler werden als Lerngelegenheit behandelt.,set05,ubb
rpt_ubb_fz_p1,A432,A4c,NA,A4.3.2 Fehler werden als Lerngelegenheit behandelt.,set05,ubb
rpt_ubb_fb_p1,A432,A4c,NA,A4.3.2 Fehler werden als Lerngelegenheit behandelt.,set05,ubb
rpt_ubb_gm_p1,A432,A4c,NA,A4.3.2 Fehler werden als Lerngelegenheit behandelt.,set05,ubb
rpt_ubb_gs_p1,A433,A4c,NA,"A4.3.3 SuS haben Gelegenheit, sich selbst einzuschätzen.",set05,ubb
rpt_ubb_p1,A433,A4c,NA,"A4.3.3 SuS haben Gelegenheit, sich selbst einzuschätzen.",set05,ubb
rpt_ubb_fb_p1,A433,A4c,NA,"A4.3.3 SuS haben Gelegenheit, sich selbst einzuschätzen.",set05,ubb
rpt_ubb_fz_p1,A433,A4d,NA,"A4.3.3 SuS haben Gelegenheit, sich selbst einzuschätzen.",set16,ubb
rpt_ubb_gm_p1,A433,A4d,NA,"A4.3.3 SuS haben Gelegenheit, sich selbst einzuschätzen.",set16,ubb
rpt_ubb_ms_p1,A433,A4d,NA,"A4.3.3 SuS haben Gelegenheit, sich selbst einzuschätzen.",set16,ubb
rpt_ubb_ms_p1,A433ms,A4d,NA,"A4.3.3b Situationen für SuS, um individ.Potential zu erkennen und zu festigen",set16,ubb
rpt_ubb_fz_p1,A433ms,A4d,NA,"A4.3.3b MS_Situationen für SuS, um individ.Potential zu erkennen und zu festigen",set16,ubb
rpt_ubb_gm_p1,A433ms,A4d,NA,"A4.3.3b MS_Situationen für SuS, um individ.Potential zu erkennen und zu festigen",set16,ubb
rpt_ubb_gm_p1,A515W143,W14a,"Die SuS erhalten differenzierende oder offene Aufgaben. <span style=""font-size:9px;"">A5.1.5_W1.4.3</span>",W1.4.3 Die SuS erhalten differenzierende oder offene Aufgaben.,set16,ubb
rpt_ubb_p1,A515W143,W14a,"Die SuS erhalten differenzierende oder offene Aufgaben. <span style=""font-size:9px;"">A5.1.5_W1.4.3</span>",W1.4.3 Die SuS erhalten differenzierende oder offene Aufgaben.,set16,ubb
rpt_ubb_gs_p1,A515W143,W14a,"Die SuS erhalten differenzierende oder offene Aufgaben. <span style=""font-size:9px;"">A5.1.5_W1.4.3</span>",W1.4.3 Die SuS erhalten differenzierende oder offene Aufgaben.,set16,ubb
rpt_ubb_ms_p1,A515W143,W14a,"Die SuS erhalten differenzierende oder offene Aufgaben. <span style=""font-size:9px;"">A5.1.5_W1.4.3</span>",W1.4.3 Die SuS erhalten differenzierende oder offene Aufgaben.,set16,ubb
rpt_ubb_fz_p1,A515W143,W14a,"Die SuS erhalten differenzierende oder offene Aufgaben. <span style=""font-size:9px;"">A5.1.5_W1.4.3</span>",W1.4.3 Die SuS erhalten differenzierende oder offene Aufgaben.,set16,ubb
rpt_ubb_fb_p1,A515W143,W14a,"Die SuS erhalten differenzierende oder offene Aufgaben. <span style=""font-size:9px;"">A5.1.5_W1.4.3</span>",W1.4.3 Die SuS erhalten differenzierende oder offene Aufgaben.,set16,ubb
rpt_ubb_gm_p1,A516W252,W25a,"Die eingesetzten digitalen Medien tragen zur Differenzierung im Unterricht bei. <span style=""font-size:9px;"">A5.1.6_W2.5.2</span>",W2.5.2 Eingesetzte digitale Medien tragen zur Differenzierung im Unterricht bei.,set16,ubb
rpt_ubb_p1,A516W252,W25a,"Die eingesetzten digitalen Medien tragen zur Differenzierung im Unterricht bei. <span style=""font-size:9px;"">A5.1.6_W2.5.2</span>",W2.5.2 Eingesetzte digitale Medien tragen zur Differenzierung im Unterricht bei.,set16,ubb
rpt_ubb_gs_p1,A516W252,W25a,"Die eingesetzten digitalen Medien tragen zur Differenzierung im Unterricht bei. <span style=""font-size:9px;"">A5.1.6_W2.5.2</span>",W2.5.2 Eingesetzte digitale Medien tragen zur Differenzierung im Unterricht bei.,set16,ubb
rpt_ubb_ms_p1,A516W252,W25a,"Die eingesetzten digitalen Medien tragen zur Differenzierung im Unterricht bei. <span style=""font-size:9px;"">A5.1.6_W2.5.2</span>",W2.5.2 Eingesetzte digitale Medien tragen zur Differenzierung im Unterricht bei.,set16,ubb
rpt_ubb_fz_p1,A516W252,W25a,"Die eingesetzten digitalen Medien tragen zur Differenzierung im Unterricht bei. <span style=""font-size:9px;"">A5.1.6_W2.5.2</span>",W2.5.2 Eingesetzte digitale Medien tragen zur Differenzierung im Unterricht bei.,set16,ubb
rpt_ubb_fb_p1,A516W252,W25a,"Die eingesetzten digitalen Medien tragen zur Differenzierung im Unterricht bei. <span style=""font-size:9px;"">A5.1.6_W2.5.2</span>",W2.5.2 Eingesetzte digitale Medien tragen zur Differenzierung im Unterricht bei.,set16,ubb
rpt_ubb_gm_p1,A521W144,W14a,"Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen. <span style=""font-size:9px;"">A5.2.1_W1.4.4</span>",W1.4.4 Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen.,set16,ubb
rpt_ubb_p1,A521W144,W14a,"Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen. <span style=""font-size:9px;"">A5.2.1_W1.4.4</span>",W1.4.4 Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen.,set16,ubb
rpt_ubb_gs_p1,A521W144,W14a,"Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen. <span style=""font-size:9px;"">A5.2.1_W1.4.4</span>",W1.4.4 Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen.,set16,ubb
rpt_ubb_ms_p1,A521W144,W14a,"Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen. <span style=""font-size:9px;"">A5.2.1_W1.4.4</span>",W1.4.4 Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen.,set16,ubb
rpt_ubb_fz_p1,A521W144,W14a,"Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen. <span style=""font-size:9px;"">A5.2.1_W1.4.4</span>",W1.4.4 Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen.,set16,ubb
rpt_ubb_fb_p1,A521W144,W14a,"Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen. <span style=""font-size:9px;"">A5.2.1_W1.4.4</span>",W1.4.4 Die LK gibt differenzierte Rückmeldungen zu Lernprozessen oder -ergebnissen.,set16,ubb
rpt_all_p1,B123l,B12,An dieser Schule fühle ich mich jederzeit fair und gerecht behandelt.,An dieser Schule fühle ich mich jederzeit fair und gerecht behandelt.,set01,leh
rpt_all_bq_p1,A111A,A11,"Die Lehrkraft bekommt mit, was in der Klasse alles passiert.","Die Lehrkraft bekommt mit, was in der Klasse alles passiert.",set01,sus
rpt_sus_bq_p1,A111A,A11,"Die Lehrkraft bekommt mit, was in der Klasse alles passiert.","Die Lehrkraft bekommt mit, was in der Klasse alles passiert.",set01,sus
rpt_sus_fb_p1,A111A,A11,"Die Lehrkraft bekommt mit, was in der Klasse alles passiert.","Die Lehrkraft bekommt mit, was in der Klasse alles passiert.",set01,sus
gm_p1,A111a,A11,"<p><span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer merkt, was in meiner Klasse alles passiert.</span></span></b> </span></p>","GS_Die Lehrkraft merkt, was in meiner Klasse alles passiert.",set01,sus
gm_p2,B123l,B12,An dieser Schule fühle ich mich jederzeit fair und gerecht behandelt.,An dieser Schule fühle ich mich jederzeit fair und gerecht behandelt.,set01,leh
rpt_sus_fz_p1,A111a,A11,"<p><span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer merkt, was in meiner Klasse alles passiert.</span></span></b> </span></p>","GS_Die Lehrkraft merkt, was in meiner Klasse alles passiert.",set01,sus
rpt_all_fb_p1,A423W243,A42,NA,"Nutze digitale Medien im Unterricht, um auf die Alltagserfahrungen der SuS Bezug zu nehmen",set01,leh
rpt_all_fb_p1,A511W131,A51,NA,"Halte für Schülerin/Schüler regelmäßig fest, was er/sie schon kann und was noch nicht",set01,leh
gm_p2,A632e,A63,"Mein Sohn/meine Tochter lernt in der Schule, wie man sich selbstständig Informationen beschafft (z. B. aus Büchern oder dem Internet).","Sohn/Tochter lernt in der Schule, wie man sich selbstständig Informationen beschafft.",set01,elt
rpt_sus_gm_p1,A111a,A11,"<p><span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer merkt, was in meiner Klasse alles passiert.</span></span></b> </span></p>","GS_Die Lehrkraft merkt, was in meiner Klasse alles passiert.",set01,sus
rpt_sus_gm_p1,A111A,A11,"Meine Lehrerin/mein Lehrer bekommt mit, was in der Klasse alles passiert.","MS_Die Lehrkraft bekommt mit, was in der Klasse alles passiert.",set01,sus
rpt_all_fz_p2,A631,A63,"Mein Sohn/meine Tochter lernt in der Schule, wie man zuhause die Aufgaben für die Schule selbstständig organisiert.","Sohn/Tochter lernt , wie man zuhause Aufgaben f. d. Schule selbstständig organisiert.",set01,elt
gm_p2,A631,A63,"Mein Sohn/meine Tochter lernt in der Schule, wie man zuhause die Aufgaben für die Schule selbstständig organisiert.","Sohn/Tochter lernt , wie man zuhause Aufgaben f. d. Schule selbstständig organisiert.",set01,elt
gm_p1,A111A,A11,"Meine Lehrerin/mein Lehrer bekommt mit, was in der Klasse alles passiert.","MS_Die Lehrkraft bekommt mit, was in der Klasse alles passiert.",set01,sus
gm_p4,A631,A63,"Mein Sohn/meine Tochter lernt in der Schule, wie man zuhause die Aufgaben für die Schule selbstständig organisiert.","Sohn/Tochter lernt , wie man zuhause Aufgaben f. d. Schule selbstständig organisiert.",set01,elt
gm_p2,D312W153a,W15,NA,Die Leistungsbeurteilung ist für uns transparent und gut nachvollziehbar.,set01,elt
rpt_sus_gs_p1,A111a,A11,"<p><span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer merkt, was in meiner Klasse alles passiert.</span></span></b> </span></p>","Die Lehrkraft merkt, was in meiner Klasse alles passiert.",set01,sus
gs_p2,A631,A63,"Mein Sohn/meine Tochter lernt in der Schule, wie man zuhause die Aufgaben für die Schule selbstständig organisiert.","Sohn/Tochter lernt , wie man zuhause Aufgaben f. d. Schule selbstständig organisiert.",set01,elt
rpt_sus_p1,A111A,A11,"Die Lehrkraft bekommt mit, was in der Klasse alles passiert.","Die Lehrkraft bekommt mit, was in der Klasse alles passiert.",set01,sus
gm_p4,A632e,A63,"Mein Sohn/meine Tochter lernt in der Schule, wie man sich selbstständig Informationen beschafft (z. B. aus Büchern oder dem Internet).","Sohn/Tochter lernt in der Schule, wie man sich selbstständig Informationen beschafft.",set01,elt
rpt_sus_fz_p1,A111am,A11,"<p><span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer merkt, was in meiner Klasse alles passiert (7-10).</span></span></b> </span></p>","MS_Die Lehrkraft merkt, was in meiner Klasse alles passiert.",set01,sus
